base_time,단축코드,종목명,content,등락율,label,labels
2021-02-26 10:15:00,000270,기아,이데일리 김윤지 기자 미국 애플과 자율주행 분야를 제외한 다른 전기차 분야 협업 가능성이 제기되면서 기아차 000270 가 강세를 보이고 있다. 26일 마켓포인트에 따르면 이날 오전 10시 2분 기준 기아차는 전거래일 대비 3800원 4.94% 오른 8만800원에 거래 중이다. 기아차가 자율주행 분야를 제외하고 전기차의 다른 분야에 대한 협업을 애플과 진행하고 있다는 소식이 이날 알려지면서 주가에 영향을 준 것으로 풀이된다. 애플카 이슈로 기아차는 지난 3일 장중 10만2000원을 기록하면서 52주 신고가를 경신했으나 지난 8일 “애플과 자율주행차량 개발에 대한 협의를 진행하고 있지 않다”고 공시하면서 그동안 상승폭을 반납했다,4.16,-0.1299999999999999,0
2021-02-26 10:15:00,000270,기아,英 ‘기아 차지’ 런칭…공용 충전소 1만4000곳 이용 가능 10가지 충전기 중 7가지 지원…월 요금제로 부담도 줄여 안드로이드·아이폰 호환…가격부터 위치까지 실시간 검색 기아 EV 유럽 홍보영상. 출처 기아 유럽 헤럴드경제 정찬수 기자 기아가 영국에서 전기차 충전 공용 앱 ‘기아 차지 Kia Charge ’를 선보이며 충전 인프라 확장에 팔을 걷었다. ‘기아 차지’ 스마트폰 앱은 기존 RFID 카드처럼 디지털 차징 솔루션즈 Digital Charging Solutions·DCS 네트워크에 접속해 실시간 가격을 확인할 수 있다. 공급업체가 달라도 차 계약 없이 ‘e로밍 eRoaming ’을 통해 차량을 빠르고 쉽게 충전할 수 있다. 앱은 안드로이드 오토 Android Auto 와 애플 카플레이 Apple CarPlay 등 카 프로젝터와 연계된다. 충전이 필요하다면 앱 메뉴에서 가장 가까운 충전 인프라를 검색해 경로를 설정할 수도 있다. 지금까지 유럽 전역에서 ‘기아 차지’를 통해 이용할 수 있는 공용 충전소는 18곳에 달한다. 지난해 9월부터 이탈리아 스페인 폴란드를 시작으로 오스트리아 프랑스 독일 등 서비스 범위를 확대했다. 영국에서 이용할 수 있는 공용 충전소는 1만4000곳이다. 영국 전역에 퍼진 10개의 공용 충전기 중 BP펄스 BP Pulse 포드 포인트 Pod Point 아이오니티 Ionity 소스 런던 Source London 차지포인트 Chargepoint 뉴모션 NewMotion 차 지 Char gy ESB 등 7개를 지원해 활용성은 무궁무진할 것으로 보인다. 결제는 월별 청구되는 내역서를 통해 이뤄진다. 매달 정해진 기본요금은 없다. kWh당 가격이 책정된다. 충전 빈도를 고려한 일일 요금제를 선택할 수 있어 충전 비용을 최대 40%까지 절약할 수 있다. 폴 필포트 Paul Philpo 기아차 영국법인 CEO는 “기아 차지는 고객이 단일 계정으로 이용할 수 있는 포괄적이고 쉬운 과금 서비스”라며 “해당 서비스가 전기차를 소유한 기아 고객의 충전 스트레스를 없앨 수 있을 것”이라고 말했다. 유럽 아이오니티 충전소에서 충전 중인 ‘e 니로’,4.16,-0.1299999999999999,0
2021-02-26 10:15:00,000270,기아,아시아경제 지연진 기자 기아차가 26일 미국 애플과 자율주행 분야를 제외한 다른 전기차 분야 협업 가능성이 제기되면서 이틀연속 상승세를 보이며 8만원을 다시 회복했다. 기아차는 이날 오전 10시3분 기준 전일대비 4100원 5.32% 오른 8만1500원에 거래되고 있다. 기아차는 이달 5일 현대차의 애플카 협력 기대감으로 52주 최고가인 10만200원까지 올랐지만 현대차가 애플카 협상 무산을 공식화한 이후 하락세를 이어갔다. 지난 22일 종가 8만원에서 이틀연속 하락세를 지속하다 전날부터 오름세를 보이고있다,4.16,0.0,0
2021-02-26 10:15:00,000270,기아,미국 발 악재로 코스피가 급락하고 있는 가운데 기아차가 대형주 중 나홀로 급등하고 있다. 기아차는 오전 9시 44분 현재 전날보다 6.36% 오른 8만1900원에 거래 중이다. 이 시간 현재 거래량은 226만여주로 키움증권과 미래에셋대우 창구를 통해 매수 물량이 들어오고 있다. 외국인도 적극 매수에 나서고 있는 상태다. 최근 급락에 따른 저가 매수로 풀이된다. 한편 코스피는 같은 시간 87.96포인트 내린 3011.73포인트를 기록 중이다,4.16,-0.1299999999999999,0
2021-02-26 10:15:00,000270,기아,머니투데이 김소연 기자 기아차가 애플과의 협상을 아직 완전히 끝내지 않았다는 보도에 주가가 반등했다. 26일 오전 9시56분 기아차는 전일대비 2700원 3.51% 오른 7만9700원을 나타내고 있다. 현대차와 현대모비스는 각각 1% 2%대 하락세인데 홀로 반등했다. 이날 한 매체는 현대차그룹이 애플과 자율주행차량 개발 협의는 진행하지 않더라도 전기차를 포함한 광범위한 분야에서 협상을 지속하고 있다고 보도했다. 또 기아와 애플이 전기차와 별도로 라스트 마일 LAast Mile 모빌리티 분야에서 협업을 논의 중이라고도 전했다. 최종 목적지에 도착하기까지 남은 1마일 약 1.6km 를 이동할 때 쓰는 교통수단을 말한다,4.16,-0.1299999999999999,0
2021-02-26 10:15:00,000270,기아,아시아경제 이창환 기자 현대차·기아의 17개 차종이 미국 고속도로안전보험협회 IIHS 로부터 최고 안전한 차로 인정 받았다. 25일 업계에 따르면 IIHS는 제네시스 G70과 G90 현대차 팰리세이드와 넥쏘 기아 K5 등 5개 차종에 대해 톱 세이프티 픽 플러스 TOP SAFETY PICK PLUS 등급을 부여했다. 현대차 벨로스터 코나 투싼 쏘나타와 베뉴 등 5개 차종은 톱 세이프티 픽 등급을 받았다. 기아 스팅어 셀토스 스포티지 포르테 쏘울과 쏘렌토 텔루라이드 등 7개 차종도 톱 세이프티 픽 등급을 획득했다. IIHS가 올해 안전한 차로 선정한 차종은 총 90개로 이중 현대차그룹의 17개 차종이 포함됐다. 현대차그룹은 안전 등급을 받은 차량을 가장 많이 배출한 브랜드다. 톱 세이프티 픽 등급을 받으려면 전면·측면 충돌과 지붕 강성 운전석·조수석 스몰 오버랩 등 6개 항목 평가에서 우수 good 평가를 받아야 한다. 아울러 전방 충돌방지시스템 테스트 상급 advanced 이상 전조등 평가 우수 good 이상 등도 조건이다. 플러스 등급은 모든 트림에서 전조등 평가를 상급 또는 우수를 받아야 한다,4.16,-0.52,0
2021-02-26 10:15:00,000270,기아,협상 완전히 무산 안돼 소식 알려져 현대·기아차 사옥 전경 서울경제 기아차 000270 가 26일 오전 하락장 속에서도 강세를 나타내고 있다. 이날 오전 9시 51분 기준 기아차는 전 거래일보다 5.32% 오른 8만 1 100원을 기록했다. 현대차그룹이 이달 초 애플과 자율주행차량 개발에 대한 협의를 진행하고 있지 않다고 밝혔으나 협상이 완전히 무산되지는 않았고 협상이 진행 중이라는 소식이 알려졌다. 이에 따라 애플과 협력에 따른 기업 가치 상승 기대가 상승 동력이 되고 있다는 진단이 나온다,4.16,-0.52,0
2021-02-26 10:15:00,000270,기아,머니투데이 김영상 기자 대신증권이 기아차에 대해 자동차 섹터에서 가장 강한 이익 모멘텀이 이어질 것이라고 평가했다. 투자의견 매수 목표주가 11만원을 제시했다. 전날 종가는 8만원이었다. 기아차의 지난해 4분기 실적은 매출액 16조9000원 영업이익 1조2800억원을 기록했다. 영업이익률은 7.6%로 2013년 2분기 이후 최고 수준이었다. 이승환 대신증권 연구원은 점유율 상승 원가 하락 믹스 개선 등 체질 개선이 호실적의 주요 원인 이라며 올해도 점유율 상승 원가 하락 믹스 개선 K8·스포티지 등 신차 체질 개선이 지속될 전망 이라고 밝혔다. 이 연구원은 기아차가 자동차 섹터 내에서 가장 강한 이익 모멘텀이 이어질 것으로 전망했다. 이 연구원은 기아차가 최근 CEO Investor Day에서 올해 가이던스로 영업이익 3.5조원을 제시했다 며 이는 기아차가 올해 판매량과 환율 기준을 매우 보수적으로 추정한 것으로 전기차 전문 기업으로 발돋움할 수 있는 Plan S 프로젝트로 향후 전기차 시장을 이끌 것으로 기대한다 고 밝혔다,4.16,-0.9100000000000001,0
2021-02-26 10:15:00,000270,기아,미국발 악재로 코스피가 2% 이상 급락하고 있는 가운데 기아차가 대형주 중 유독 강세를 보이고 있다. 애플과의 재협상 기대감이 작용한 것으로 보인다. 기아차는 26일 오전 10시 7분 현재 전날보다 4.55% 오른 8만500원에 거래 중이다. 장중 한때 7% 이상 급등하기도 했다. 거래량은 587만여주로 키움증권을 중심으로 매수물량이 들어오고 있다. 외국인도 매수에 나서는 모습이다. 이같은 강세는 애플과의 협상이 아직 끝나지 않았다는 언론 보도가 영향을 준 것으로 풀이된다. 이날 한 매체는 현대차그룹이 애플과 자율주행차량 개발 협의는 진행하지 않더라도 전기차를 포함한 광범위한 분야에서 협상을 지속하고 있다고 보도했다. 또 기아와 애플이 전기차와 별도로 라스트 마일 LAast Mile 모빌리티 분야에서 협업을 논의 중이라고도 전했다. 한편 이 시간 코스피는 전날보다 2.31% 내린 3028.14를 기록 중이다,4.16,-0.9100000000000001,0
2021-03-02 15:19:00,000270,기아,이미지출처 연합뉴스 아시아경제 지연진 기자 현대차와기아차의 판매 호조 소식이 전해진 2일 자동차 부품주들이 일제히 강세를 보이고 있다. 현대공업과 대원산업은 이날 장초반 가격제한선까지 오르며 실적 개선 기대감을 내비쳤다. 현대공업은 이날 오전 9시30분부터 전장대비 29.86% 상승한 1만1700원에 거래 중이다. 현대공업은 자동차 내장재 시트류 전문 생산업체로 현대기아차의 주요 협력업체다. 지난달 25일부터 상승세를 보이다 이날 현대 자동차가 출시한 아이오닉5가 국내에 이어 유럽에서도 완판 행렬을 이어가고 있다는 발표가 나오면서 주가가 급등했다. 현대차 유럽법인 HME 은 지난달 25일 현지시각 아이오닉5 초도 물량 3000대에 한해 사전계약을 받은 결과 목표의 세 배가 넘는 1만여명이 접수했다고 밝혔다. 차량용 시트 제조업체 대원산업도 이날 가격제한선까지 오르며 52주 신고가를 다시 썼다. 대원산업은 이날 장 시작 직후부터 전장대비 1700원 29.98% 오른 7370원에 거래되고 있다. 6170원에 거래를 시작한 이 회사는 기아차의 카니발 판매 호조소식이 전해진 장초반부터 상한가로 직행했다. 대원산업은 카니발 차종의 시트를 단독으로 공급하고 있는데 카니발은 기아에서 최근 5개월 연속 판매 1위를 기록했다. 기아는 지난 달 국내서 4만1481대를 팔았는데 카니발이 8043대 팔렸다,1.26,-2.01,0
