base_time,단축코드,종목명,content,등락율,label,labels
2021-02-25 09:28:00,000660,SK하이닉스,SK하이닉스 이천캠퍼스 정문의 모습. SK하이닉스 제공 헤럴드경제 양대근 기자 SK하이닉스는 24일 이사회를 열고 EUV 극자외선 스캐너 기계장치 구입을 위해 2025년 12월까지 4조7549억원을 투자하기로 의결했다고 공시했다. 거래 상대방은 네덜란드 ASML이다. ASML은 반도체 장비 제조업체로 EUV 장비를 사실상 독점공급하고 있다. SK하이닉스는 “차세대 공정 양산 대응을 위한 EUV 장비 확보 차원”이라며 “총 5년에 걸쳐 EUV 장비를 취득할 예정이며 개별 장비의 취득시마다 분할해 비용을 지불할 것”이라고 설명했다. 반도체 공정이 갈수록 미세화되는 가운데 EUV는 기존에 노광에 쓰이던 불화아르곤 ArF 광원에 비해 14분의 1 미만으로 파장의 길이가 짧아서 얇고 세밀한 회로 패턴을 구현할 수 있는 것이 특징이다. 현재까지 반도체 업계에서 EUV 노광 기술은 7나노 이하의 파운드리 위탁생산 분야에서 TSMC와 삼성전자 등 2개 업체에 의해서만 활용돼왔다. 메모리 세계 1위인 삼성전자는 10나노 4세대 D램에 EUV 공정을 적용해 양산하는데 성공했고 SK하이닉스의 경우 올해부터 EUV를 적용한 공정을 막바지 개발하고 있다. EUV 장비 1대당 가격은 평균 1500억원에서 2000억원 수준으로 알려져 있다. 이에 따라 SK하이닉스는 5년 동안 20대 이상의 EUV 장비를 도입하겠다는 계획을 세운 것으로 관측된다,5.15,0.7299999999999995,1
2021-02-25 09:28:00,000660,SK하이닉스,이데일리 김소연 기자 하나금융투자는 25일 SK하이닉스 000660 의 EUV 극자외선 Extreme Ultraviolet Scanner 취득에 대해 주가에 긍정적으로 작용할 것으로 예상했다. SK하이닉스 실적의 원가 측면에서 D램 공정 일부의 패터닝 속도를 앞당기는 효과가 기대된다고 봤다. 투자의견 매수 유지 목표가 17만5000원을 유지했다. SK하이닉스의 현재 주가는 24일 기준 13만6000원이다. SK하이닉스는 전날 향후 5년간 4조7549억원을 투자해 EUV 노광장비를 매입하는 계약을 ASML과 체결했다고 공시했다. 취득가액은 4조7549억원이고 신규 기계 장치 및 설치에 소요되는 총 예상금액이다. 개별 장비의 취득시마다 분할해 비용을 지불할 계획으로 밝혔다. 김경민 하나금융투자 연구원은 이날 보고서에서 “SK하이닉스는 1월 말 개최된 실적 발표 컨퍼런스콜에서 EUV 노광 장비 관련해 수년 전부터 도입을 계획하고 있었으며 개발 양산 계획에 따른 확보에 대해 장비 공급사와 긴밀하게 협의 중이라고 언급했다”며 “EUV 노광 장비는 D램 1a 나노미터에 처음 적용될 예정이며 더욱 미세화된 1b 나노미터부터 본격적으로 적용된다”고 했다. SK하이닉의 계약 상대박인 ASML의 주가는 긍정적으로 반응했다. 김 연구원은 “ASML Holding ADR 주가는 전일 대비 3.29% 상승한 595.01달러로 마감했다. EUV 노광 장비가 시스템 반도체 7나노미터에서 먼저 적용된 이후 D램 디바이스에서 삼성전자뿐만 아니라 SK하이닉스도 EUV 노광 장비 고객사라는 점이 드러났기 때문”이라고 분석했다. 이어 “ASML Holding 입장에서 한국과 대만은 EUV 매출이 발생하는 주요 지역이다. 중국의 SMIC가 미중 갈등 영향으로 EUV 장비 구입이 어려워진 상황에서 SK하이닉스가 취득 계약 당사자로 나타난 것이 전화위복의 느낌을 준다”며 “ASML Holding은 실적 발표 컨퍼런스 콜에서 D램 디바이스의 주요 노광 장비는 기존 장비 EUV가 아닌 DUV 이지만 D램 고객사들이 이제부터 향후 수년간 EUV 노광 장비를 사용할 것이라고 언급했다”고 설명했다. 이번 공시에 따라 SK하이닉스 주가에도 긍정적으로 작용할 것으로 예상된다. 김연구원은 “SK하이닉스 실적의 P Q C Price Quantity Cost 중에 C Cost 원가 측면에서 D램 공정 일부의 패터닝 속도를 앞당기는 효과가 기대되기 때문이다. 예산 부담은 크지 않으리라고 전망된다”며 “4조7549억원을 5년간 취득 시마다 분할해 지불하는데 현금흐름 창출 능력을 의미하는 EBITDA는 최근 6개월 동안 7조 원을 상회하기 때문”이라고 말했다. 김 연구원은 “현금 흐름이 활용되는 분야는 M A·설비 투자·배당인데 M A의 경우 인텔의 NAND 사업부를 인수하며 한 획을 그었고 설비 투자의 경우 EUV 노광 장비 공급 계약을 통해 방향성이 뚜렷해져 긍정적”이라고 강조했다,5.15,0.7299999999999995,1
2021-02-25 09:28:00,000660,SK하이닉스,이미지출처 연합뉴스 아시아경제 이민지 기자 SK하이닉스가 장 초반 5%대 오름세를 보이고 있다. 반도체 업황에 대한 긍정적인 시각이 유지된 가운데 ASML과 극자외선 EUV 스캐너 구매 계약을 했다는 점이 주가에 긍정적인 영향을 준 것으로 분석된다. 25일 오전 9시 18분 SK하이닉스는 전 장대비 5.15% 오른 14만3000원을 가리키고 있다. 이날 주가는 장중 14만3000원까지 올라 신고가 14만3500원 경신을 눈앞에 뒀다. 전일 SK하이닉스는 네덜란드 ASML ASML Holding N.V. 과 4조7549억2264만원 규모의 극자외선 EUV Extreme Ultraviolet 스캐너 공급계약을 맺었다고 공시했다. 이에 대해 회사 측은 “차세대 공정 양산 대응을 위한 EUV 장비 확보 목적이다”고 설명했다. 이에 대해 김경민 하나금융투자 연구원은 “이번 설비투자는 원가 측면에서 D램 공정 일부의 패터닝 속도를 앞당기게 될 것”이라며 “이번 공시는 SK하이닉스 주가에 긍정적”이라고 설명했다. 한편 전일 미국 증시에선 반도체 가격 상승 영향을 반영해 웨스턴디지털이 5%가량 올라 필라델피아반도체지수는 3.2% 상승 마감했다,5.15,0.7299999999999995,1
2021-02-25 09:28:00,000660,SK하이닉스,향후 5년간 순차적으로 도입 하반기부터 이천 M16 공장서 최신 D램 양산에 활용키로 SK하이닉스가 향후 5년간 4조8000억원을 투자해 EUV 극자외선 노광장비 약 20대를 들여온다. 주력 제품인 D램 양산에 EUV 장비를 투입해 반도체의 성능과 공정 수율 전체 생산품 중 양품 비율 을 향상시킬 계획이다. SK하이닉스는 24일 “향후 5년간 4조7549억원을 투자해 EUV 노광장비를 매입하는 계약을 ASML과 체결했다”고 공시했다. 대금은 장비가 들어올 때마다 지급한다. 정확한 주문 대수는 공개되지 않았다. 대당 2000억원 안팎인 EUV 장비 가격 설치비 등을 고려할 때 20대 안팎으로 추정된다. EUV 장비는 네덜란드 장비업체 ASML이 세계에서 유일하게 생산한다. 반도체 원판인 웨이퍼에 회로를 새길 때 활용된다. 회로를 새기는 광원의 파장이 기존 장비와 비교해 14분의 1 수준으로 얇다. 그만큼 회로를 세밀하게 그릴 수 있다. 회로를 새기는 작업을 반복하는 ‘멀티패터닝’ 공정이 줄어드는 것도 장점이다. 반도체 성능과 수율을 끌어올리고 제품 개발 기간을 단축할 수 있다는 평가가 나온다. EUV 장비는 삼성전자 파운드리사업부 대만 TSMC 등의 선폭 7㎚ 나노미터 1㎚ 10억분의 1m 이하 초미세공정에 주로 활용된다. 지난해 삼성전자 메모리사업부가 업계 최초로 D램 1세대 10㎚ 제품 양산에 EUV 장비를 썼다. 올해엔 4세대 10㎚ D램을 EUV 라인에서 양산할 계획이다. SK하이닉스도 이달 1일 준공한 경기 이천 M16 공장에서 올 하반기부터 4세대 10㎚ D램 양산에 EUV 장비를 활용한다. 주요 반도체 업체의 ‘EUV 장비 확보 경쟁’이 더욱 치열해질 것이란 전망이 나온다. ASML이 1년에 제작할 수 있는 EUV 장비는 40대 안팎으로 공급이 수요를 따라가지 못하는 상황이다. TSMC는 작년 말까지 50여 대 삼성전자는 10 20대 수준의 EUV 장비를 확보한 것으로 알려졌다. 업계 관계자는 “EUV 장비가 없으면 초미세공정 생산량 확대가 불가능하다”고 설명했다,5.15,1.0999999999999996,1
2021-02-25 09:28:00,000660,SK하이닉스,파이낸셜뉴스 하나금융투자는 25일 SK하이닉스에 대해 극자외선 EUV Extreme Ultraviolet 스캐너 도입은 주가에 긍정적 이라며 투자의견 매수 와 목표주가 17만5000원을 유지했다. 전날 오후 SK하이닉스는 네덜란드 ASML ASML Holding N.V. 과 4조7549억2264만원 규모의 극자외선 EUV Extreme Ultraviolet 스캐너 공급계약을 맺었다고 공시했다. 취득 예정일은 2025년 12월 1일이다. 회사 측은 차세대 공정 양산 대응을 위한 EUV 장비 확보 목적 이라고 설명했다. 김경민 연구원은 SK하이닉스 실적의 P·Q·C Price Quantity Cost 가운데 C 원가 측면에서 D램 공정 일부의 패터닝 속도를 앞당기는 효과가 기대되된다 며 예산 부담은 크지 않을 것 이라고 설명했다. 이어 현금 흐름이 활용되는 분야는 M A 설비 투자 배당인데 M A의 경우 인텔의 낸드 사업부를 인수하며 한 획을 그었고 설비 투자의 경우 EUV 노광 장비 공급 계약을 통해 방향성이 뚜렷해져 긍정적 이라고 덧붙였다. map fnnews.com 김정호 기자 헉 소리나는 스 토리 뉴스 헉스 아는 척 하고 싶은 당신을 위한 두유노우 날로먹고 구워먹는 금융이슈 파인애플 ※ 저작권자 ⓒ 파이낸셜뉴스,5.15,0.7299999999999995,1
2021-02-25 09:28:00,000660,SK하이닉스,한국철도공사·SK하이닉스·롯데홈쇼핑 등 신입 공채 진행 사진 사람인 이데일리 김호준 기자 25일 구인·구직 매칭플랫폼 사람인에 따르면 한국철도공사·SK하이닉스·롯데홈쇼핑 등 주요 공공기관 및 대기업이 2021년 상반기 신입사원 채용에 나선다. 먼저 한국철도공사는 사무영업 운전 차량 토목 건축 전기통신 등 6개 직무분야에서 신입사원을 모집한다. 일반공채 750명 보훈추천 80명 장애인 40명 등 총 870명 규모다. 학력·외국어 등 제한없이 지원이 가능하다. 채용전형은 지원서 접수 필기시험 실기시험 면접 시험 및 인성검사 철도적성검사 임용 등 순으로 진행된다. 지원서는 오는 3월 2일부터 5일까지 홈페이지에서 온라인으로 접수하면 된다. SK하이닉스도 2021 상반기 신입사원 수시채용을 진행한다. 모집직무는 설계 소자 양산·기술 양산관리 품질보증 안전 직무 등다. 대학 졸업자 또는 오는 8월 졸업 예정자로 올해 4월 혹은 7월 입사가 가능해야 한다. 채용절차는 지원서 접수 SKCT 인적성 평가 면접 최종 오리엔테이션 건강검진 최종합격 순이다. 지원서는 3월 1일까지 홈페이지를 통해 접수할 수 있다. 롯데홈쇼핑도 신입사원 상시채용에 나섰다. TV MD 뷰티 OneTV MD 패션·가전·건강식품 EC MD 가전·건강식품 목표관리 쇼호스트 운영지원 경영기획 손익 등 분야에서 모집한다. 서류전형 인적성검사 면접 건강검진을 통해 최종합격자를 선발한다. 지원서는 3월 8일까지 롯데그룹 채용 홈페이지에서 온라인 접수를 받는다. 한국후지제록스는 Sales Representative 사무직 부문 신입사원을 공개채용 한다. 지원자격은 4년제 대학 졸업 이상 학력소지자 토익 700점 이상의 영어 구사자다. 사무직 부문은 세무 및 재무회계 관련 전공자여야 한다. 최종 합격 후 3개월 수습 및 평가 결과에 따라 정규직으로 전환할 예정이다. 입사지원은 3월 3일까지 사람인 홈페이지 모집공고에서 자사양식 이력서와 자기소개서를 등록하면 된다. 아세아시멘트는 생산 품질 안전보건 부문에서 2021년 상반기 신입사원을 모집한다. 4년제 정규대학 졸업자 및 2월 졸업예정자로 각 부문 관련 전공자면 지원이 가능하다. 입사지원은 3월 7일까지 홈페이지를 통해 하면 된다. 끝으로 인턴을 통해 경력을 쌓을 수 있는 기회도 있다. KDB산업은행은 은행일반 디지털·기술 장애인 부문에서 21년 1차 청년인턴 채용을 진행한다. 만 34세 이하이면 학력 및 전공 제한없이 지원할 수 있다. 응시원서는 3월 9일까지 채용 홈페이지에서 접수하면 된다,5.15,0.7299999999999995,1
2021-02-25 09:28:00,000660,SK하이닉스,image0 SK하이닉스가 EUV 극자외선 스캐너 장비에 4조 7500억 원을 투자하겠다는 소식에 강세다. 25일 오전 9시 23분 현재 SK하이닉스는 전날보다 5.15% 오른 14만3000원에 거래 중이다. 거래량은 189만여주로 미래에셋대우 모건스탠리 유비에스 등에서 매수세가 강하게 나타나고 있다. 특히 외국인이 적극 매수에 나서는 모습이다. 전일 SK하이닉스는 네달란드 반도체 장비 제조사 ASML의 EUV 스캐너 기계 장치 구입에 4조 7500억 원을 투자를 결정했다고 공시했다. SK 하이닉스는 그러면서 차세대 공정 양산 대응을 위한 EUV 장비 확보 차원 이라며 총 5년에 걸쳐 EUV 장비를 취득할 예정이며 개별 장비의 취득시 마다 분할해 비용을 지불할 것 이라고 설명했다. 김경민 하나금융투자 연구원은 이날 보고서에서 EUV 취득 계약은 SK하이닉스의 주가에 호재가 될 것 이라며 SK하이닉스 실적의 P Price Q Quantity C Cost 중에 C 측면에서 D램 공정 일부의 패터닝 속도를 앞당기는 효과가 기대되기 때문 이라고 설명했다,5.15,1.0999999999999996,1
2021-02-25 09:28:00,000660,SK하이닉스,서울경제 EUV 극자외선 스캐너 장비에 4조 7 500억 원을 투자하겠다고 밝힌 SK하이닉스 000660 가 상승 중이다. 25일 오전 9시 21분 기준 SK하이닉스는 전 거래일 대비 4.78% 상승한 14만 2 500원에 거래되고 있다. 전일 SK하이닉스는 네달란드 반도체 장비 제조사 ASML의 EUV 스캐너 기계 장치 구입에 4조 7 500억 원 투자를 결정했다고 공시했다. SK하이닉스는 차세대 공정 양산 대응을 위한 EUV 장비 확보 차원 이라며 총 5년에 걸쳐 EUV 장비를 취득할 예정이며 개별 장비의 취득 시마다 분할해 비용을 지불할 것 이라고 설명했다. EUV장비 1대 가격은 평균 2 000억 원 수준으로 SK하이닉스는 향후 5년간 20대 이상을 구매할 것으로 보인다. EUV는 기존의 장비 대비 파장의 길이가 14분의 1 미만으로 짧아 회로에 새기는 작업을 반복하는 ‘멀티 패터닝’ 공정을 줄일 수 있다. 김경민 하나금융투자 연구원은 이날 보고서에서 “EUV 취득 계약은 SK하이닉스의 주가에 호재가 될 것”이라며 “SK하이닉스 실적의 P Price Q Quantity C Cost 중에 C 측면에서 D램 공정 일부의 패터닝 속도를 앞당기는 효과가 기대되기 때문 이라고 설명했다. 이어 “4조 7 500억 원을 5년간 취득 시마다 분할해 지불하는데 현금흐름 창출 능력을 의미하는 ‘EBITDA’ 상각전영업이익 는 최근 6개월 동안 7조 원을 상회해 예산 부담은 크지 않을 것 이라고 덧붙였다,5.15,1.0999999999999996,1
2021-03-02 09:06:00,000660,SK하이닉스,이데일리 조용석 기자 키움증권은 2일 SK하이닉스 000660 에 대해 낸드 NAND 메모리의 업황 턴어라운드와 디램 DRAM 가격 상승이 추가적인 주가 상승 모멘텀으로 작용할 것으로 전망했다. 이에 따라 투자의견 ‘매수 BUY ’를 유지하고 목표가를 종전 17만원에서 19만원으로 11.76% 상향했다. 업종 최선호주로도 꼽았다. 키움증권은 SK하이닉스의 올해 1분기 실적을 매출액 8조3000억원 영업이익 1조3000억원으로 전망했다. 기존 키움증권을 포함한 영업익 시장 컨센서스 1조2000억원 를 상회할 것이라는 예상이다. 박유악 키움증권 연구원은 “PC 및 스마트폰 수요 호조의 영향으로 인해 DRAM과 NAND의 출하량이 기대치를 넘어설 것으로 보이고 DRAM의 가격도 서버 DRAM의 수급개선 영향으로 인해 기대치를 소폭 상회할 전망”이라며 “DRAM과 NAND 출하량은 각각 전분기 대비 3% 8% 증가를 기록하며 기존 회사측 가이던스를 상회할 것”이라고 설명했다. 키움증권은 2분기에도 1분기보다 더 큰 성장을 할 것으로 봤다 매출액은 9조7000억원 영업익은 2조4000억원으로 각각 전 분기 대비 18% 86% 증가할 것이라는 예상이다. 박 연구원은 “DRAM의 가격 상승률이 시장기대치를 대폭 상회할 것으로 예상되고 NAND 역시 2분기 중 가격 반등에 성공할 것으로 기대되기 때문”이라며 “DRAM의 가격은 서버와 PC DRAM 강세의 영향으로 전 분기 대비 14% 급등하고 출하량은 PC 수요 강세와 서버 수요 개선 등으로 인해 전 분기 대비 추가 증가할 전망”이라고 설명했다. 또한 2분기 말로 갈수록 DRAM의 수급이 더욱 빡빡해 질 것으로 예상되고 있어 성수기 추가 주문 물량에 대한 가격 상승이 나타날 가능성도 있다고 봤다. 2분기 DRAM 부문 영업이익은 전 분기 대비 55% 증가한 2조8000억원 NAND는 영업적자 폭이 줄며 영업손실 2000억원을 기록할 것으로 전망했다. 박 연구원은 “‘예상보다 빠르게 나타나고 있는 NAND의 업황 턴어라운드’와 ‘시장 기대치를 상회하는 2분기 DRAM의 가격 상승’이 추가적인 주가 상승 모멘텀으로 작용할 것”이라며 “DRAM의 가격 전망치 변경을 반영해 SK하이닉스의 올해 EPS 주당순이익 전망치를 상향 조정하고 목표주가를 19만원으로 상향한다. 업종 최선호주로 매수 추천을 지속한다”고 말했다,5.3,-2.4699999999999998,0
2021-03-02 09:06:00,000660,SK하이닉스,파이낸셜뉴스 키움증권은 2일 SK하이닉스에 대해 D램 부문 실적전망치를 목표주가는 17만원에서 19만원으로 상향조정했다. 키움증권이 추정한 SK하이닉스의 1·4분기 영업이익은 직전 분기 대비 35% 늘어난 1조3000억원 매출은 4% 증가한 8조3000억원이다. 박유악 연구원은 PC 및 스마트폰 수요 호조로 D램과 낸드 출하량이 기대치를 넘어설 것으로 보이고 D램 가격도 서버 D램의 수급 개선 영향으로 기대치를 소폭 상회할 전망 이라고 말했다. 2·4분기 영업이익 추정치는 1·4분기 전망치보다 86% 급증한 2조4000억원 매출은 18% 늘어난 9조7000억원이다. 박 연구원은 D램의 가격 상승률이 시장 기대치를 대폭 상회할 것으로 예상되고 낸드 역시 2·4분기 중 가격 반등에 성공할 것으로 기대된다 고 예상했다. 이어 분기 말로 갈 수록 D램의 수급이 더욱 타이트해 질 것으로 예상돼 성수기 추가 주문 물량에 대한 가격 상승이 나타날 가능성도 염두에 둬야 할 것 이라며 낸드는 PC 수요 강세와 SSD 재고축적 eSSD 수요 개선이 동반돼 출하량이 늘고 가격도 상승할 것 이라고 덧붙였다. 박 연구원은 연초 이후 기간 조정을 보이고 있던 주가는 예상대로 최근 들어 상승세를 다시 보이기 시작했다 며 낸드 호황과 시장 기대를 웃도는 D램 가격상승이 주가를 추가로 끌어올리는 동력이 될 것 이라고 전했다. map fnnews.com 김정호 기자 헉 소리나는 스 토리 뉴스 헉스 아는 척 하고 싶은 당신을 위한 두유노우 날로먹고 구워먹는 금융이슈 파인애플 ※ 저작권자 ⓒ 파이낸셜뉴스,5.3,-2.4699999999999998,0
